path,label_idx,split,label
/content/data/unified/Pepper__bell__healthy/927fa6d6-6d56-4035-af12-a915a50d86a2___JR_HL 8445_9193566588561279201.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Tomato_Leaf_Mold/e59a2933-7869-4e49-8ed5-1663ca5200d1___Crnl_L.Mold 6785_8684842624805142361.jpg,8,val,Tomato_Leaf_Mold
/content/data/unified/Tomato_Leaf_Mold/479d6746-71a9-4abc-83d7-8cbfcedf1496___Crnl_L.Mold 9150_817507179240345537.jpg,8,val,Tomato_Leaf_Mold
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/34f24add-23dc-4ac4-8efd-5c4e065e48bc___UF.GRC_YLCV_Lab 01946_5392742585865233470.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/9051a11f-a72e-4adb-9fc3-8d738fb489d6___UF.GRC_YLCV_Lab 01925_6785901393159877156.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Late_blight/aa358a07-3140-4f44-861b-dcd99f943b09___RS_Late.B 5542_1364021205991207173.jpg,7,val,Tomato_Late_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/4abc263b-f7eb-400b-a4b1-50bb812d749a___Com.G_SpM_FL 1344_7236018927698617326.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/0cc75e2e-9e6f-4b8e-b564-3840c9ecff58___Com.G_SpM_FL 1442_4559608343587064363.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_healthy/56a12dcc-cd88-47c3-97b2-8c3a33f7dba2___GH_HL Leaf 370_4348671233242465184.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/5c2525f9-367b-437e-9201-93612c40ffd9___UF.GRC_YLCV_Lab 09422_2827375502745001173.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/24e68d61-7f48-413c-b72e-6df8267d608f___UF.GRC_YLCV_Lab 01399_7738928769028499673.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__healthy/458e551e-4674-4f35-8d75-8c5de29b35b9___JR_HL 5999_8472620386418583486.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/16d4c4ec-274a-4b5e-bfa3-6a40f90b46da___Com.G_SpM_FL 9465_7474863493970420959.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Bacterial_spot/f5142872-5e4b-4038-b4fd-b38c4097e5aa___GCREC_Bact.Sp 5679_3276480464016507724.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/2c2f7f98-8c5b-4981-bb74-f827c5f963fe___Com.G_SpM_FL 8734_1994719080665367306.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/511f02b1-59f8-4730-917f-7a520b0f0729___YLCV_GCREC 2244_8793398469219471156.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__Bacterial_spot/4614ed01-e120-4ae9-8f13-028fa8297873___JR_B.Spot 8985_2487577731768092460.jpg,0,val,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Early_blight/0f7a2408-9c26-4ff9-bee5-2bfcd91a11f7___RS_Erly.B 9440_7339644119101518119.jpg,6,val,Tomato_Early_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/a3730723-fc8b-4576-b031-e584e270d775___Com.G_SpM_FL 1144_1017345998203457821.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Early_blight/e29ee209-e895-434f-9078-db727c5a98dd___RS_Erly.B 9383_5623143203505449467.jpg,6,val,Tomato_Early_blight
/content/data/unified/Tomato_Late_blight/01d9be0b-c5e7-49db-8cdf-46bd0ef2c6e7___RS_Late.B 7066_9182655375874341053.jpg,7,val,Tomato_Late_blight
/content/data/unified/Tomato_Septoria_leaf_spot/b49c2ffd-6fa4-4ab8-8458-f4cc444c1325___Matt.S_CG 6007_7785793728974054354.jpg,9,val,Tomato_Septoria_leaf_spot
/content/data/unified/Potato__Early_blight/7795f733-eeb0-4353-bdb8-b2f4d8d622d4___RS_Early.B 6960_9206726417324746669.jpg,2,val,Potato__Early_blight
/content/data/unified/Tomato__Target_Spot/856076c1-50ec-478d-81a2-4cb3fd26b5af___Com.G_TgS_FL 0750_5132926272400879691.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato__Target_Spot/7039b8d7-6c4c-48b8-ac4c-17aee2b737e7___Com.G_TgS_FL 8413_4602674475318780975.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato_healthy/48cbd826-6822-4bd9-8bb4-6595db85a3f2___RS_HL 9783_4591051927467030156.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/7c425456-e0e6-4594-a8ef-a195c4d5b088___Com.G_SpM_FL 9463_255530403383483141.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_healthy/62e7fbf8-131f-4036-b52e-6e5c5b945b13___GH_HL Leaf 410_8582860523925576806.jpg,14,val,Tomato_healthy
/content/data/unified/Pepper__bell__healthy/6506ee29-4743-4023-a584-17c40b4e45a0___JR_HL 7827_576808167444420834.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Pepper__bell__healthy/2b7b288c-141a-495f-9df0-3199a2815c9a___JR_HL 8731_3389383343917612297.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/24cf2c73-016b-42fe-98fb-fe21de37fcbd___UF.GRC_YLCV_Lab 02191_315518767743819299.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Target_Spot/3a53fede-6ec6-4e6c-a19f-ad1324604ca8___Com.G_TgS_FL 8086_4476121215198704971.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/0730f5a3-7001-4d2c-9949-5633c30ce3a5___Com.G_SpM_FL 8809_2153292235450256706.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Potato__Late_blight/625cf166-4cb5-4e6f-ac94-1193698388f2___RS_LB 5427_1470584530954479486.jpg,3,val,Potato__Late_blight
/content/data/unified/Tomato_healthy/d21a242e-a9a3-4c5e-8e65-6416f84bcaec___GH_HL Leaf 510.2_8065234163963987680.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato_Leaf_Mold/b3c95916-efd5-485f-83f8-686ed4866b89___Crnl_L.Mold 6542_429402349486886958.jpg,8,val,Tomato_Leaf_Mold
/content/data/unified/Tomato_Septoria_leaf_spot/f214d421-d6a3-4152-9e8f-db81ceb32dd1___Matt.S_CG 7811_7875466706191143766.jpg,9,val,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/5f6d78c0-b638-4d18-8e3c-5152d4da0cf7___UF.GRC_YLCV_Lab 01459_3633080561330390331.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Bacterial_spot/18f11c42-356f-4f3a-bc6d-f770dd101ba4___GCREC_Bact.Sp 5631_3729133958662373814.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato_healthy/2db5d3de-824c-4e62-9db1-e271d13ea27e___GH_HL Leaf 273.1_2274069052166201095.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato_Late_blight/317f01bd-bf08-43b2-b269-48a6fa2fd480___RS_Late.B 4854_7191849159083264311.jpg,7,val,Tomato_Late_blight
/content/data/unified/Tomato__Tomato_mosaic_virus/a4453e9a-4ede-4377-be38-fd77e9bf16f0___PSU_CG 2308_2373735671034051990.jpg,13,val,Tomato__Tomato_mosaic_virus
/content/data/unified/Pepper__bell__Bacterial_spot/b338fbbd-ec79-4807-be12-a5c678d1f78d___JR_B.Spot 8881_998273788503753660.jpg,0,val,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato__Target_Spot/8a4784b3-5780-4fe1-8158-9eff6f987d1b___Com.G_TgS_FL 8349_7199591441721436900.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato_healthy/06040967-7b02-43b5-a3fc-4490a9a7ded6___RS_HL 0508_6086100635381684390.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato__Tomato_mosaic_virus/e03cb55d-6525-4186-a318-5c06c0691642___PSU_CG 2353_920489065047003033.jpg,13,val,Tomato__Tomato_mosaic_virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/876f42ad-8229-40e9-8ec0-c08ce90014d3___YLCV_GCREC 2799_3605133807445059664.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Septoria_leaf_spot/1c94b8af-21b7-43b5-b6ff-a5f7a3ad0a6e___Matt.S_CG 1727_2329479038342914438.jpg,9,val,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato__Target_Spot/fcc525e6-8f18-4b9f-bc77-e5c26cebf974___Com.G_TgS_FL 7925_2482051117937974674.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato_Leaf_Mold/b8e9228f-640a-47ce-8567-bc523c6eabce___Crnl_L.Mold 6529_2631667237254944808.jpg,8,val,Tomato_Leaf_Mold
/content/data/unified/Potato__Early_blight/fdc1f5ed-66b5-4564-8957-055905b8a569___RS_Early.B 8244_7704373492792783284.jpg,2,val,Potato__Early_blight
/content/data/unified/Potato__Early_blight/1082eee1-189d-4e0f-96b5-8b1393be4c4c___RS_Early.B 8743_973114793948701345.jpg,2,val,Potato__Early_blight
/content/data/unified/Potato__Late_blight/7e486917-7f31-4a26-b0ca-6175ebc2beee___RS_LB 4113_3574800244138336694.jpg,3,val,Potato__Late_blight
/content/data/unified/Pepper__bell__healthy/7a6e3db8-ff01-4fb8-888c-0bda136900c6___JR_HL 8835_480896634224321303.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Tomato_Bacterial_spot/3fa087fa-ee1e-4c2a-92da-66230e00ea44___UF.GRC_BS_Lab Leaf 0706_3442913096095286040.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato_Early_blight/72e0c27a-891e-4864-a473-c44d578ad2ed___RS_Erly.B 7622_6925239832424718703.jpg,6,val,Tomato_Early_blight
/content/data/unified/Tomato_Bacterial_spot/8d7aa2cd-626d-4893-8e7d-b34aa495f8cf___GCREC_Bact.Sp 6385_1520171935548994407.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato_Leaf_Mold/a3bcb764-2c05-44e0-a177-70d0d8294894___Crnl_L.Mold 7170_1732641365958290505.jpg,8,val,Tomato_Leaf_Mold
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/0b29fe6c-b8da-4a5e-b94a-79b0b42fd905___UF.GRC_YLCV_Lab 01813_7035185869042988881.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_healthy/48b9e2a8-d24f-4dda-a3b9-a8705a6ffd4c___RS_HL 9990_7237452110316882770.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/56e3c593-6093-4777-a1f0-e2c808190457___YLCV_NREC 2847_1993854778915895722.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__Bacterial_spot/1b589f92-a658-4e58-96de-db41acc411ce___JR_B.Spot 3239_818988078771040031.jpg,0,val,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/159ef3ee-ef23-4df6-b3bc-a7a8bc01aaa0___Com.G_SpM_FL 8921_4849711575175203974.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Early_blight/8a1d3598-cd1d-4978-9e18-b5e205108540___RS_Erly.B 8315_5781017761847125228.jpg,6,val,Tomato_Early_blight
/content/data/unified/Tomato__Target_Spot/7ddd582f-fbfb-4dbb-a73e-bb68f1f864fe___Com.G_TgS_FL 8006_3767268127038978360.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/29919d99-e33e-43f0-b313-73eef0221636___Com.G_SpM_FL 1673_8894058306359547071.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/092330d8-f6e9-48df-8525-cb391b8f00b7___YLCV_GCREC 2930_491376538650171151.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__Bacterial_spot/eb2fd423-38f8-42b5-88bf-4fdc81adba95___JR_B.Spot 8952_1622630428367740425.jpg,0,val,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Late_blight/a07a8ed5-dbed-4299-96ef-18bc1ffcab3b___GHLB2 Leaf 68_7907687523942314692.jpg,7,val,Tomato_Late_blight
/content/data/unified/Tomato_healthy/65d89a16-45b5-4ce7-9dad-f702c4b14e95___RS_HL 9896_2128679894171214272.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato_Bacterial_spot/0740bf94-09c3-4718-8375-6ceed7db97a3___GCREC_Bact.Sp 3628_1669159028146042846.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/363682e5-90f5-4ba5-a5c8-1f7cd2d8d8f2___UF.GRC_YLCV_Lab 09590_5147467144394747263.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Potato__Early_blight/ec9a34ed-90de-417e-bf87-31e748c8c770___RS_Early.B 7968_242479399744675768.jpg,2,val,Potato__Early_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/02c14371-a83a-4214-bbc2-31b1143c165b___YLCV_GCREC 2164_2979012217510792217.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__Bacterial_spot/cee89941-a2d9-4125-aab6-f0f5002d4c0c___JR_B.Spot 8907_1569554777787523959.jpg,0,val,Pepper__bell__Bacterial_spot
/content/data/unified/Potato__Early_blight/0fd22207-cb37-42a1-965f-7dfe43f9d579___RS_Early.B 6876_69391879492610438.jpg,2,val,Potato__Early_blight
/content/data/unified/Tomato_healthy/911f4e0f-c13a-411a-8a75-2793b006a5d4___RS_HL 0083_4977653529523390580.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/172cb996-a7ad-45a3-9d3b-0be425414d94___YLCV_GCREC 2323_5686331788195091127.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Late_blight/76f42272-013f-4150-8c60-58a853336160___GHLB2 Leaf 82_4557919983863857235.jpg,7,val,Tomato_Late_blight
/content/data/unified/Pepper__bell__Bacterial_spot/4777008f-3144-44df-b230-e94725e711d2___NREC_B.Spot 1979_396022007303712.jpg,0,val,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato__Tomato_mosaic_virus/c5132603-ce86-45c0-b9f9-d35c07f4057f___PSU_CG 2256_950032519639197583.jpg,13,val,Tomato__Tomato_mosaic_virus
/content/data/unified/Tomato__Target_Spot/5b92f4fe-d960-4507-8ee3-9b98382d43c6___Com.G_TgS_FL 7965_3983520812653847224.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/1d7a6c32-da22-42a0-8dca-85b758836bc6___Com.G_SpM_FL 1452_4365026047187041342.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Bacterial_spot/0fac0401-b9dc-49a0-9011-2cd3eb906107___GCREC_Bact.Sp 3144_4008120406465552270.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato_Bacterial_spot/6744d76c-c446-4b9c-bef7-796c0600fa40___GCREC_Bact.Sp 3719_3257297213779790597.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/785b8aa5-f6e9-4e47-8b65-28d32572912e___UF.GRC_YLCV_Lab 02386_7669085121116168970.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/0a1e2ed0-619c-43da-8c47-f8000a252954___UF.GRC_YLCV_Lab 03060_6510705639908715342.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Target_Spot/ab7126ed-6e91-4175-b552-e26756c54b3e___Com.G_TgS_FL 8341_7168498300167383404.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato_Late_blight/c933f19c-7b00-4dca-b2c4-94d3b9212f92___GHLB2 Leaf 8985_7712562344870112548.jpg,7,val,Tomato_Late_blight
/content/data/unified/Tomato_Bacterial_spot/e05eca68-134a-45a5-a6ed-d4b80459528f___GCREC_Bact.Sp 3420_3791821999399981997.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/64c3c3cc-dfb4-47aa-9abe-3889acbc90cc___YLCV_NREC 2809_2819042174119795367.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__healthy/eecde786-2c9b-4ca9-8d60-7fcdae350fe4___JR_HL 8321_7653769545767469474.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Pepper__bell__Bacterial_spot/0022d6b7-d47c-4ee2-ae9a-392a53f48647___JR_B.Spot 8964_3358199679644046628.jpg,0,val,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Leaf_Mold/2dc1abcc-a84b-4317-8865-9d2c195d4cb8___Crnl_L.Mold 8901_8797015699506020058.jpg,8,val,Tomato_Leaf_Mold
/content/data/unified/Potato__Early_blight/86562214-f8b9-4105-9513-4847520aff9a___RS_Early.B 7515_304072618909196747.jpg,2,val,Potato__Early_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/1104914f-f715-4b02-b551-5cdf03f54bcb___YLCV_NREC 2717_7427962702207726103.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Septoria_leaf_spot/a49c7f28-4b67-4d95-b79b-26a52dc8b9e5___Matt.S_CG 7583_3371092029853482521.jpg,9,val,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Septoria_leaf_spot/a18876cb-29aa-414e-8129-6008064a1af5___Matt.S_CG 6423_738663931818144033.jpg,9,val,Tomato_Septoria_leaf_spot
/content/data/unified/Pepper__bell__healthy/9b2cfd07-d31c-4bc5-b055-dbb36090a4b1___JR_HL 8411_617483513794600599.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Tomato_healthy/a91df7a3-b064-4edb-8556-686598d0bdea___RS_HL 0317_2342121359652314810.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato_Septoria_leaf_spot/c57b7d7a-c5dd-4866-9a7f-3ad5e356e992___Matt.S_CG 6593_2071729058883999714.jpg,9,val,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Early_blight/f5ec4428-6e58-4bc6-9ba2-3a6f5b4f374e___RS_Erly.B 6365_7774978642349817583.jpg,6,val,Tomato_Early_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/e04a7859-4644-4d86-93de-d595431f1677___Com.G_SpM_FL 8763_8604701952466125635.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Late_blight/a4008f85-d333-4ca8-87c2-e8c9c68ed19a___RS_Late.B 6461_3383997870359183201.jpg,7,val,Tomato_Late_blight
/content/data/unified/Tomato_Bacterial_spot/9a1850b9-2300-4845-a52f-73420ea76617___GCREC_Bact.Sp 3114_8357470172655848414.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato_Septoria_leaf_spot/adc5ed07-d23a-433f-9cc9-2fd666efb8d0___Keller.St_CG 1868_1446264600623418978.jpg,9,val,Tomato_Septoria_leaf_spot
/content/data/unified/Pepper__bell__Bacterial_spot/28cb6224-3cd7-4336-aeaa-a864141d0d98___JR_B.Spot 8910_7986111644973087947.jpg,0,val,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_healthy/5576cac9-71e4-4ec3-96bd-9b5cfa94fef4___GH_HL Leaf 267_4996279637733822842.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato__Target_Spot/6b66d5e4-aacb-405a-aea0-bbc9e842822a___Com.G_TgS_FL 9726_6650116973070052966.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/7f6fb0ee-86c9-436f-9fd7-cc9c27e6d353___YLCV_GCREC 5269_8680770716763037018.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Potato__Early_blight/4b484f0f-82dc-45d1-a5b6-72c8a6a96323___RS_Early.B 7262_8639421725246613299.jpg,2,val,Potato__Early_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/e421fcb0-be23-4ff8-a5f0-0ee7110160e5___Com.G_SpM_FL 1680_7369185913994897407.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Bacterial_spot/33e336e9-fcd0-4e9c-a0c1-8a313c3ef1f3___UF.GRC_BS_Lab Leaf 0367_8235767440899633425.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato_Leaf_Mold/86e78083-2854-495e-85af-1c1c61c6ddae___Crnl_L.Mold 8954_7994815169664220040.jpg,8,val,Tomato_Leaf_Mold
/content/data/unified/Tomato_Septoria_leaf_spot/a0268a59-6f6e-4f65-973a-a282a1d078fd___Matt.S_CG 0972_1587484502125912744.jpg,9,val,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Leaf_Mold/4505fb9f-e46f-4d8f-b63e-b7d389811dab___Crnl_L.Mold 6907_1303694288407560130.jpg,8,val,Tomato_Leaf_Mold
/content/data/unified/Tomato__Target_Spot/c413ab97-c72d-4e20-a7de-c6faddd64bc1___Com.G_TgS_FL 7947_8002680314923006902.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/ae12c3dc-3dd3-4741-bf9a-55904738086d___Com.G_SpM_FL 1265_2117340790480782717.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Leaf_Mold/dc533794-bc05-4564-b110-dea895234a02___Crnl_L.Mold 9068_5930706222030013119.jpg,8,val,Tomato_Leaf_Mold
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/10a8d20a-60f2-4d4f-a6db-22c5e16d3af1___UF.GRC_YLCV_Lab 01926_6652344673671427560.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__healthy/e446272d-9fe1-4efc-b9c4-326acd6f3162___JR_HL 8460_1196606002300101387.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/485a1c9a-979b-46a5-b5b7-9bfca42919f6___Com.G_SpM_FL 1409_7271875224151344028.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Pepper__bell__healthy/9cefa2ea-236f-442b-85d1-7bdd7e651039___JR_HL 7628_4968816212223787564.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/bf965ea5-ef95-4a5d-b9aa-dbf80bdec1a0___Com.G_SpM_FL 8742_179432341421192523.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Bacterial_spot/89cd8d83-c3bb-49ca-9561-d92874511f80___GCREC_Bact.Sp 6037_1313892096878273369.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato_Late_blight/4ceb4156-66d9-4405-9472-82a35f0fa245___GHLB2 Leaf 8662_5989245354781844454.jpg,7,val,Tomato_Late_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/5b9ca962-211c-4f4a-815b-2d31577a79e2___YLCV_GCREC 5426_2536311803875412819.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__Bacterial_spot/35ef7246-60e5-4bcc-bc1f-020eac1eacc2___JR_B.Spot 3298_3448504260896099082.jpg,0,val,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Bacterial_spot/f92bb674-d3ff-480e-aa28-53d227491d95___GCREC_Bact.Sp 5949_3022908532889776097.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato__Target_Spot/d76205c4-0d20-4ba3-a4d2-4fc870883bee___Com.G_TgS_FL 9815_8092519050870297911.jpg,11,val,Tomato__Target_Spot
/content/data/unified/Tomato_Bacterial_spot/045e9a8d-bed0-4700-8d27-7f8d0735223e___GCREC_Bact.Sp 3848_4937776748096747489.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato_Septoria_leaf_spot/cc2256d7-6e78-4597-a532-e698af7fd12d___Keller.St_CG 1924_6040380910819100136.jpg,9,val,Tomato_Septoria_leaf_spot
/content/data/unified/Pepper__bell__healthy/4b7612c8-8f1c-4cdf-a4bb-2a9d266daa91___JR_HL 8852_8944745200232198267.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/12b2b901-0356-4460-ad3c-074bcd2f4ea2___UF.GRC_YLCV_Lab 02858_4518267376060778578.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Early_blight/265940d8-b4e9-446f-b977-3cbd9ee4f789___RS_Erly.B 9595_3956777384223208067.jpg,6,val,Tomato_Early_blight
/content/data/unified/Potato__Early_blight/d9ebe6a0-d46e-47fe-950e-938f7ce83afb___RS_Early.B 7419_4018394117381941037.jpg,2,val,Potato__Early_blight
/content/data/unified/Pepper__bell__healthy/56223cf2-b449-4088-afef-74476af7f93a___JR_HL 7604_1504974012335791503.jpg,1,val,Pepper__bell__healthy
/content/data/unified/Tomato_Bacterial_spot/5cf74b8f-2a3a-4141-8309-1c02f01ab444___GCREC_Bact.Sp 5967_264189016772320495.jpg,5,val,Tomato_Bacterial_spot
/content/data/unified/Tomato_Leaf_Mold/38abb8ca-88ca-4f79-8521-ccbff4819c97___Crnl_L.Mold 9170_8367655937419405185.jpg,8,val,Tomato_Leaf_Mold
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/48ec4c7d-8942-4b41-848e-1776036b0386___UF.GRC_YLCV_Lab 01331_2805811846198999747.jpg,12,val,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/6ccc28d1-18a0-4b59-94a8-cd9fbd883555___Com.G_SpM_FL 8838_7308803527288699107.jpg,10,val,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_healthy/3b87f866-1d80-4b22-99f8-108e315c9029___RS_HL 0394_191246109008499902.jpg,14,val,Tomato_healthy
/content/data/unified/Tomato_healthy/9e0cd9db-f893-4426-b195-5643b55e0a8d___RS_HL 0379_1405511737200546552.jpg,14,val,Tomato_healthy
